sofifa_id;player_url;short_name;age;dob;height_cm;weight_kg;nationality;club;overall;value_eur;wage_eur;preferred_foot;release_clause_eur;team_position;team_jersey_number;joined;contract_valid_until;pace;shooting;passing;dribbling;defending;physic;gk_diving;gk_handling;gk_kicking;gk_reflexes;gk_speed;gk_positioning
244352;https://sofifa.com/player/244352/filippo-gemmi/20/159586;F. Gemmi;22;21/06/1997;178;70;Italy;Livorno;52;70000;1000;Right;123000;RES;16;01/07/2016;2022;59;36;49;53;48;51;;;;;;
246999;https://sofifa.com/player/246999/sean-mcdonald/20/159586;S. McDonald;21;26/01/1998;180;76;Republic of Ireland;UCD AFC;52;80000;1000;Right;140000;RM;13;01/02/2017;2019;62;51;41;48;19;52;;;;;;
247434;https://sofifa.com/player/247434/leon-pohls/20/159586;L. Pöhls;22;01/05/1997;186;80;Germany;Shamrock Rovers;52;60000;1000;Right;105000;SUB;25;13/02/2019;2021;;;;;;;56;57;53;54;26;46
251842;https://sofifa.com/player/251842/marius-stefanescu/20/159586;M. Ștefănescu;20;18/08/1998;173;66;Romania;Sepsi OSK;52;80000;2000;Left;124000;SUB;11;01/07/2019;2020;60;47;34;51;23;65;;;;;;
252075;https://sofifa.com/player/252075/gabriel-weiss/20/159586;G. Weiß;20;05/02/1999;173;74;Germany;FC Ingolstadt 04;52;70000;1000;Right;116000;SUB;32;30/07/2019;2020;60;28;39;48;48;50;;;;;;
252115;https://sofifa.com/player/252115/benjamin-machini/20/159586;B. Machini;22;11/09/1996;190;77;United States;Djurgårdens IF;52;60000;1000;Right;87000;RES;37;21/07/2019;2019;;;;;;;54;52;57;55;31;53
252384;https://sofifa.com/player/252384/lucas-tomlinson/20/159586;L. Tomlinson;18;16/02/2001;176;64;England;Bristol Rovers;52;70000;1000;Right;137000;RES;28;03/05/2019;2020;70;43;52;56;35;41;;;;;;
232888;https://sofifa.com/player/232888/zhechao-chen/20/159586;Chen Zhechao;24;19/04/1995;175;70;China PR;Shandong Luneng TaiShan FC;52;70000;2000;Right;123000;RES;45;31/07/2019;2022;61;35;49;50;59;59;;;;;;
241998;https://sofifa.com/player/241998/honglin-dong/20/159586;Dong Honglin;23;15/01/1996;180;70;China PR;Chongqing Dangdai Lifan FC SWM Team;52;70000;2000;Right;123000;SUB;18;01/02/2019;2022;73;51;39;52;18;47;;;;;;
244446;https://sofifa.com/player/244446/edgaras-dubickas/20/159586;E. Dubickas;20;09/07/1998;182;77;Lithuania;Lecce;52;70000;2000;Right;140000;RES;20;01/07/2018;2021;68;51;45;59;22;51;;;;;;
247176;https://sofifa.com/player/247176/luke-mcnicholas/20/159586;L. McNicholas;19;01/01/2000;192;81;Republic of Ireland;Sligo Rovers;52;50000;1000;Right;88000;SUB;16;01/08/2018;2021;;;;;;;51;52;50;54;28;53
251814;https://sofifa.com/player/251814/angel-fraga-camba/20/159586;Ángel Fraga;23;13/05/1996;180;75;Spain;CD Lugo;52;50000;1000;Right;88000;RES;33;11/07/2019;2021;;;;;;;51;59;47;58;29;45
252214;https://sofifa.com/player/252214/yigit-kafkasyali/20/159586;Y. Kafkasyali;21;13/06/1998;180;78;Turkey;MKE Ankaragücü;52;50000;2000;Right;110000;SUB;97;01/07/2019;2022;;;;;;;55;57;53;48;33;51
225342;https://sofifa.com/player/225342/jack-stevens/20/159586;J. Stevens;21;02/08/1997;188;77;England;Oxford United;52;50000;1000;Right;98000;SUB;13;01/07/2014;2020;;;;;;;56;50;47;54;42;45
226296;https://sofifa.com/player/226296/chugui-ye/20/159586;Ye Chugui;24;08/09/1994;178;68;China PR;Guangzhou R&F FC;52;70000;2000;Right;123000;RW;13;27/09/2017;2024;52;52;40;51;41;46;;;;;;
240884;https://sofifa.com/player/240884/alexis-andre-jr/20/159586;A. André Jr;22;31/05/1997;188;80;Morocco;Bristol Rovers;52;50000;1000;Right;98000;RES;39;02/08/2017;2020;;;;;;;46;52;65;54;51;50
243299;https://sofifa.com/player/243299/michael-nelson/20/159586;M. Nelson;24;10/02/1995;194;85;United States;Houston Dynamo;52;50000;1000;Right;83000;RES;26;19/01/2018;2022;;;;;;;48;55;54;55;24;50
251268;https://sofifa.com/player/251268/camilo-rozas/20/159586;C. Rozas;17;03/07/2001;185;83;Chile;CD Everton de Viña del Mar;52;40000;1000;Right;62000;RES;31;01/01/2019;2023;;;;;;;47;52;54;54;16;52
242301;https://sofifa.com/player/242301/jason-beaulieu/20/159586;J. Beaulieu;25;12/02/1994;193;88;Canada;Montreal Impact;52;50000;1000;Right;79000;RES;40;09/01/2018;2019;;;;;;;52;52;45;52;20;50
247448;https://sofifa.com/player/247448/greg-ranjitsingh/20/159586;G. Ranjitsingh;25;18/07/1993;191;88;Trinidad & Tobago;Orlando City SC;52;50000;1000;Right;79000;SUB;18;19/12/2018;2019;;;;;;;53;52;50;60;20;46
233717;https://sofifa.com/player/233717/bo-jin/20/159586;Jin Bo;26;20/01/1993;176;70;China PR;Guangzhou R&F FC;52;60000;2000;Right;98000;SUB;33;05/02/2019;2023;64;53;41;59;26;65;;;;;;
11430;https://sofifa.com/player/11430/jamie-mccombe/20/159586;J. McCombe;36;01/01/1983;196;79;England;Lincoln City;52;10000;1000;Right;18000;SUB;27;28/01/2016;2024;24;22;30;23;50;57;;;;;;
182478;https://sofifa.com/player/182478/xuanhong-wang/20/159586;Wang Xuanhong;29;24/07/1989;181;81;China PR;Beijing Renhe FC;52;50000;2000;Right;78000;SUB;14;13/02/2017;2019;46;43;46;50;51;64;;;;;;
245558;https://sofifa.com/player/245558/gary-maley/20/159586;G. Maley;36;03/08/1982;188;90;Scotland;Livingston FC;52;10000;1000;Right;18000;RES;40;01/07/2016;2022;;;;;;;48;52;53;46;18;58
242706;https://sofifa.com/player/242706/jacob-akanyirige/20/159586;J. Akanyirige;17;31/12/2001;180;73;United States;San Jose Earthquakes;51;80000;1000;Right;200000;RES;29;01/01/2018;2020;64;26;31;36;53;47;;;;;;
247164;https://sofifa.com/player/247164/sam-agius/20/159586;S. Agius;17;09/03/2002;185;75;England;Shrewsbury;51;70000;1000;Right;193000;RES;34;14/01/2019;2022;;;;;;;55;50;57;54;24;47
250804;https://sofifa.com/player/250804/joe-walsh/20/159586;J. Walsh;17;01/04/2002;185;68;England;Gillingham;51;70000;1000;Right;193000;SUB;21;25/05/2019;2022;;;;;;;53;54;61;58;61;43
246695;https://sofifa.com/player/246695/mattie-pollock/20/159586;M. Pollock;17;28/09/2001;190;80;England;Grimsby Town;51;80000;1000;Right;220000;SUB;25;08/10/2018;2021;59;22;38;38;49;56;;;;;;
248721;https://sofifa.com/player/248721/samuel-ohlsson/20/159586;S. Ohlsson;18;13/05/2001;180;75;Sweden;IFK Göteborg;51;80000;1000;Left;180000;SUB;33;04/05/2019;2023;61;26;35;49;48;56;;;;;;
242907;https://sofifa.com/player/242907/bryan-reynolds/20/159586;B. Reynolds;18;28/06/2001;191;77;United States;FC Dallas;51;80000;1000;Right;200000;SUB;29;22/11/2016;2020;42;52;39;45;24;54;;;;;;
243297;https://sofifa.com/player/243297/joe-hancott/20/159586;J. Hancott;18;08/03/2001;178;70;England;Portsmouth;51;80000;1000;Left;220000;RES;25;16/08/2017;2022;63;26;36;47;50;50;;;;;;
250811;https://sofifa.com/player/250811/shadrach-ogie/20/159586;S. Ogie;17;26/08/2001;183;73;Republic of Ireland;Leyton Orient;51;80000;1000;Left;220000;SUB;30;01/02/2019;2020;62;23;34;39;49;58;;;;;;
248707;https://sofifa.com/player/248707/philip-slordahl/20/159586;P. Slørdahl;18;14/11/2000;185;70;Norway;Lillestrøm SK;51;80000;1000;Right;180000;SUB;42;05/05/2019;2022;53;24;32;30;51;51;;;;;;
238766;https://sofifa.com/player/238766/jonathan-riquelme/20/159586;J. Riquelme;19;29/09/1999;181;72;Chile;CD Huachipato;51;70000;1000;Left;165000;RES;36;01/01/2018;2020;57;29;40;45;49;58;;;;;;
240572;https://sofifa.com/player/240572/emilio-simonsen/20/159586;E. Simonsen;19;31/10/1999;170;60;Denmark;Lyngby BK;51;80000;1000;Right;180000;SUB;15;12/08/2017;2021;71;38;53;57;34;41;;;;;;
242712;https://sofifa.com/player/242712/adam-sorensen/20/159586;A. Sørensen;18;11/11/2000;165;60;Denmark;Lyngby BK;51;70000;1000;Left;158000;SUB;17;01/07/2017;2022;77;30;38;52;45;42;;;;;;
243200;https://sofifa.com/player/243200/samuele-mulattieri/20/159586;S. Mulattieri;18;07/10/2000;183;70;Italy;Inter;51;80000;3000;Right;216000;RES;26;14/08/2018;2022;61;43;47;57;26;51;;;;;;
246136;https://sofifa.com/player/246136/adam-oreilly/20/159586;A. O'Reilly;18;11/05/2001;178;72;Republic of Ireland;Preston North End;51;80000;1000;Right;232000;RES;32;01/07/2018;2021;65;39;50;48;43;52;;;;;;
246311;https://sofifa.com/player/246311/aaron-heap/20/159586;A. Heap;18;14/05/2001;171;59;Northern Ireland;Oxford United;51;80000;1000;Right;220000;RES;34;01/07/2018;2020;62;35;46;53;42;44;;;;;;
247868;https://sofifa.com/player/247868/matthias-praest/20/159586;M. Præst;19;21/06/2000;180;70;Denmark;AC Horsens;51;80000;1000;Right;180000;SUB;32;01/03/2019;2021;65;35;49;48;42;53;;;;;;
248723;https://sofifa.com/player/248723/connor-malley/20/159586;C. Malley;19;20/03/2000;180;65;England;Middlesbrough;51;80000;3000;Left;232000;RES;34;01/07/2018;2022;64;46;50;54;26;40;;;;;;
252585;https://sofifa.com/player/252585/callum-king-harmes/20/159586;C. King-Harmes;17;19/04/2002;175;61;England;Bolton Wanderers;51;70000;1000;Right;193000;RM;36;01/07/2019;2020;67;44;45;51;25;46;;;;;;
252881;https://sofifa.com/player/252881/harrison-hopper/20/159586;H. Hopper;18;24/12/2000;178;70;England;Rochdale;51;80000;1000;Right;220000;RES;38;01/07/2019;2020;66;42;51;53;34;44;;;;;;
244626;https://sofifa.com/player/244626/augustus-kargbo/20/159586;A. Kargbo;19;24/08/1999;172;68;Sierra Leone;Crotone;51;80000;1000;Right;174000;RES;20;12/07/2018;2022;76;52;38;52;19;35;;;;;;
251514;https://sofifa.com/player/251514/archie-procter/20/159586;A. Procter;17;13/11/2001;176;72;England;AFC Wimbledon;51;70000;1000;Left;166000;RES;35;03/07/2019;2020;63;33;37;42;48;60;;;;;;
252547;https://sofifa.com/player/252547/rio-adebisi/20/159586;R. Adebisi;18;27/09/2000;175;67;England;Crewe Alexandra;51;70000;1000;Left;166000;RES;25;09/05/2019;2020;63;32;43;48;47;55;;;;;;
238526;https://sofifa.com/player/238526/kosei-tani/20/159586;K. Tani;18;22/11/2000;187;78;Japan;Gamba Osaka;51;60000;1000;Right;113000;RES;41;01/08/2018;2022;;;;;;;53;54;54;58;26;44
238926;https://sofifa.com/player/238926/oliver-haurits/20/159586;O. Haurits;18;12/12/2000;186;75;Denmark;Silkeborg IF;51;80000;1000;Right;150000;RES;28;08/12/2018;2020;66;50;41;49;18;37;;;;;;
243306;https://sofifa.com/player/243306/mathias-madsen/20/159586;M. Madsen;17;08/03/2002;183;73;Denmark;AC Horsens;51;70000;1000;Left;131000;SUB;26;28/02/2018;2020;69;32;43;52;48;40;;;;;;
245464;https://sofifa.com/player/245464/maciej-wozniak/20/159586;M. Woźniak;18;10/04/2001;185;80;Poland;Lechia Gdańsk;51;60000;1000;Right;119000;SUB;71;01/02/2018;2019;;;;;;;57;47;52;49;30;49
246129;https://sofifa.com/player/246129/scott-pollock/20/159586;S. Pollock;18;13/03/2001;177;66;England;Northampton Town;51;80000;1000;Right;190000;SUB;12;29/09/2018;2020;64;43;53;54;41;50;;;;;;
246201;https://sofifa.com/player/246201/edison-lopez/20/159586;E. López;19;20/10/1999;178;72;Colombia;Envigado FC;51;80000;1000;Right;158000;RES;21;12/10/2018;2021;60;38;48;51;41;54;;;;;;
247676;https://sofifa.com/player/247676/hanbowen-luo/20/159586;Luo Hanbowen;18;26/08/2000;177;70;China PR;Guangzhou Evergrande Taobao FC;51;70000;1000;Right;156000;RES;31;28/02/2019;2021;67;21;33;34;50;53;;;;;;
250895;https://sofifa.com/player/250895/jay-barnett/20/159586;J. Barnett;18;14/02/2001;179;75;Australia;Melbourne Victory;51;80000;1000;Right;150000;SUB;26;24/07/2019;2020;68;42;49;58;34;47;;;;;;
252555;https://sofifa.com/player/252555/matthew-sorinola/20/159586;M. Sorinola;18;19/02/2001;173;65;England;Milton Keynes Dons;51;70000;1000;Right;166000;RES;40;01/07/2019;2020;67;32;43;51;47;51;;;;;;
252588;https://sofifa.com/player/252588/jordan-boon/20/159586;J. Boon;18;26/11/2000;188;78;England;Bolton Wanderers;51;70000;1000;Right;166000;SUB;31;01/07/2019;2020;57;24;26;31;51;58;;;;;;
252839;https://sofifa.com/player/252839/ellis-allen/20/159586;E. Allen;17;16/10/2001;191;70;England;Oldham Athletic;51;60000;1000;Right;143000;RES;41;26/04/2018;2020;;;;;;;52;50;45;56;31;48
238502;https://sofifa.com/player/238502/lewis-reilly/20/159586;L. Reilly;19;07/07/1999;180;64;England;Crewe Alexandra;51;80000;2000;Right;190000;SUB;24;25/04/2017;2020;52;49;40;51;22;43;;;;;;
243230;https://sofifa.com/player/243230/marcus-gudmann/20/159586;M. Gudmann;19;27/02/2000;183;70;Denmark;FC Nordsjælland;51;70000;1000;Right;131000;SUB;33;01/03/2018;2021;62;25;31;38;50;53;;;;;;
245424;https://sofifa.com/player/245424/saleh-al-saeed/20/159586;S. Al Saeed;19;18/09/1999;171;61;Saudi Arabia;Al Taawoun;51;80000;2000;Right;182000;RES;44;28/07/2018;2022;60;37;50;55;42;44;;;;;;
245991;https://sofifa.com/player/245991/ewan-mcfarlane/20/159586;E. McFarlane;17;30/08/2001;188;75;England;Salford City;51;60000;1000;Right;143000;RES;31;01/07/2019;2020;;;;;;;53;51;50;52;31;50
246194;https://sofifa.com/player/246194/branden-horton/20/159586;B. Horton;18;09/09/2000;178;75;England;Doncaster Rovers;51;70000;1000;Left;166000;RES;28;13/10/2018;2021;63;25;32;48;51;52;;;;;;
247834;https://sofifa.com/player/247834/patrick-egelund/20/159586;P. Egelund;18;02/08/2000;169;63;Denmark;Esbjerg fB;51;80000;1000;Right;150000;SUB;47;17/06/2019;2023;66;52;43;55;23;35;;;;;;
248404;https://sofifa.com/player/248404/valentin-neacsu/20/159586;V. Neacșu;18;02/09/2000;184;74;Romania;FC Voluntari;51;60000;1000;Right;119000;SUB;33;01/07/2018;2023;;;;;;;49;48;54;54;28;52
248722;https://sofifa.com/player/248722/adil-titi/20/159586;A. Titi;19;20/08/1999;185;75;Sweden;IFK Göteborg;51;70000;1000;Left;131000;SUB;3;25/04/2019;2021;61;36;46;45;45;62;;;;;;
250930;https://sofifa.com/player/250930/dawid-arndt/20/159586;D. Arndt;17;22/09/2001;187;80;Poland;LKS Lodz;51;60000;1000;Right;119000;SUB;1;15/02/2018;2022;;;;;;;54;52;45;51;48;47
250934;https://sofifa.com/player/250934/keighran-kerr/20/159586;K. Kerr;18;20/11/2000;177;69;England;Carlisle United;51;80000;1000;Right;190000;SUB;20;12/05/2019;2020;57;51;38;46;20;51;;;;;;
252061;https://sofifa.com/player/252061/jack-malone/20/159586;J. Malone;19;05/04/2000;172;72;Northern Ireland;Derry City;51;80000;1000;Right;174000;SUB;29;21/05/2019;2020;65;47;50;52;44;47;;;;;;
252401;https://sofifa.com/player/252401/eddie-brown/20/159586;E. Brown;18;27/11/2000;188;84;England;Bolton Wanderers;51;80000;1000;Right;190000;ST;33;01/07/2019;2020;65;46;37;54;18;50;;;;;;
252507;https://sofifa.com/player/252507/maciej-zurawski/20/159586;M. Żurawski;18;22/12/2000;173;71;Poland;Pogoń Szczecin;51;80000;1000;Right;158000;RES;54;12/07/2018;2022;65;39;50;48;43;56;;;;;;
227975;https://sofifa.com/player/227975/herman-borreson-fossdal/20/159586;H. Fossdal;20;18/11/1998;184;74;Norway;FK Haugesund;51;70000;1000;Right;131000;SUB;24;08/08/2017;2019;;;;;;;54;48;45;56;44;49
235769;https://sofifa.com/player/235769/owen-dale/20/159586;O. Dale;20;01/11/1998;175;65;England;Crewe Alexandra;51;80000;2000;Right;190000;SUB;19;10/03/2016;2020;78;48;37;48;22;51;;;;;;
246839;https://sofifa.com/player/246839/cian-bargary/20/159586;C. Bargary;18;22/11/2000;178;69;Republic of Ireland;Cork City;51;80000;1000;Right;174000;SUB;31;09/01/2019;2020;76;39;45;53;23;44;;;;;;
250762;https://sofifa.com/player/250762/robin-busset/20/159586;R. Busset;19;01/02/2000;182;72;Switzerland;Servette FC;51;70000;1000;Left;145000;RES;33;01/07/2017;2023;64;27;36;48;49;56;;;;;;
250854;https://sofifa.com/player/250854/rasmus-carstensen/20/159586;R. Carstensen;19;01/01/2000;187;76;Denmark;Silkeborg IF;51;80000;1000;Right;150000;SUB;26;06/02/2019;2019;70;44;47;51;23;48;;;;;;
251176;https://sofifa.com/player/251176/samuel-silvera/20/159586;S. Silvera;18;25/10/2000;170;69;Australia;Central Coast Mariners;51;80000;1000;Right;150000;SUB;17;24/07/2019;2020;66;48;39;59;29;46;;;;;;
252224;https://sofifa.com/player/252224/bartlomiej-eizenchart/20/159586;B. Eizenchart;17;23/08/2001;182;73;Poland;Górnik Zabrze;51;70000;1000;Left;138000;RES;24;01/07/2019;2021;65;27;35;45;49;57;;;;;;
234096;https://sofifa.com/player/234096/benjamin-hvidt/20/159586;B. Hvidt;19;12/03/2000;184;80;Denmark;Aarhus GF;51;80000;1000;Right;150000;RES;22;07/05/2016;2021;51;43;51;54;50;57;;;;;;
238583;https://sofifa.com/player/238583/jack-sims/20/159586;J. Sims;19;10/03/2000;188;73;England;Blackpool;51;70000;1000;Right;166000;RES;28;20/04/2017;2022;;;;;;;47;48;53;52;18;52
241076;https://sofifa.com/player/241076/steven-benda/20/159586;S. Benda;20;01/10/1998;193;83;Germany;Swansea City;51;70000;2000;Right;177000;RES;13;17/08/2017;2022;;;;;;;51;51;49;54;37;50
241908;https://sofifa.com/player/241908/isaac-richards/20/159586;I. Richards;20;09/04/1999;190;80;Australia;Adelaide United;51;70000;1000;Left;131000;SUB;30;14/12/2017;2020;;;;;;;53;54;48;55;28;48
242150;https://sofifa.com/player/242150/samu-laitinen/20/159586;S. Laitinen;19;13/08/1999;176;72;Finland;HJK Helsinki;51;70000;1000;Right;194000;RES;33;31/08/2018;2019;64;29;38;48;51;54;;;;;;
244056;https://sofifa.com/player/244056/casper-oyvann/20/159586;C. Öyvann;19;07/12/1999;185;75;Norway;FK Bodø/Glimt;51;70000;1000;Right;131000;RES;32;27/06/2018;2022;61;28;34;38;48;56;;;;;;
244494;https://sofifa.com/player/244494/filip-moller-delaveris/20/159586;F. Delaveris;18;10/12/2000;175;70;Norway;Odds BK;51;80000;1000;Right;150000;SUB;15;09/05/2018;2019;62;50;39;54;20;47;;;;;;
246119;https://sofifa.com/player/246119/ask-tjaerandsen-skau/20/159586;A. Tjærandsen-Skau;18;14/01/2001;175;70;Norway;FK Bodø/Glimt;51;80000;1000;Right;150000;SUB;37;09/09/2018;2021;65;44;51;53;42;53;;;;;;
246134;https://sofifa.com/player/246134/jack-baxter/20/159586;J. Baxter;18;27/10/2000;178;72;England;Preston North End;51;80000;1000;Right;202000;RES;30;01/07/2018;2020;63;38;49;48;41;54;;;;;;
246600;https://sofifa.com/player/246600/kian-taylor/20/159586;K. Taylor;18;10/01/2001;178;70;England;Shrewsbury;51;80000;1000;Left;190000;RES;29;01/02/2017;2021;67;38;48;54;45;54;;;;;;
246723;https://sofifa.com/player/246723/brendan-sarpong-wiredu/20/159586;B. Sarpong-Wiredu;19;17/11/1999;185;76;England;Charlton Athletic;51;80000;2000;Right;198000;RES;40;07/06/2018;2021;65;40;46;53;38;57;;;;;;
246935;https://sofifa.com/player/246935/manasse-kusu/20/159586;M. Kusu;17;22/12/2001;185;70;Sweden;IFK Norrköping;51;70000;1000;Right;131000;SUB;77;18/01/2019;2022;56;35;45;46;47;64;;;;;;
247373;https://sofifa.com/player/247373/jamie-bell/20/159586;J. Bell;20;11/01/1999;178;75;Republic of Ireland;Finn Harps;51;70000;1000;Right;152000;RES;25;01/08/2015;2019;;;;;;;53;54;51;53;46;53
248719;https://sofifa.com/player/248719/wassim-aouachria/20/159586;W. Aouachria;19;12/05/2000;188;75;France;Charlton Athletic;51;80000;2000;Right;198000;RES;44;08/01/2019;2020;63;38;51;50;32;52;;;;;;
248840;https://sofifa.com/player/248840/kevin-kelly/20/159586;K. Kelly;19;17/02/2000;179;68;Republic of Ireland;St. Patrick's Athletic;51;80000;1000;Right;174000;RES;32;18/02/2019;2019;61;48;49;52;30;42;;;;;;
251823;https://sofifa.com/player/251823/ted-tattermusch/20/159586;T. Tattermusch;18;08/05/2001;176;70;Germany;SV Meppen;51;80000;1000;Right;166000;SUB;30;01/07/2019;2021;64;45;44;59;21;45;;;;;;
252844;https://sofifa.com/player/252844/ibrahim-bakare/20/159586;I. Bakare;17;07/05/2002;180;70;England;Morecambe;51;70000;1000;Right;166000;RES;25;24/06/2019;2020;62;23;29;35;50;58;;;;;;
238468;https://sofifa.com/player/238468/juan-camilo-mesa/20/159586;J. Mesa;21;23/02/1998;183;72;Colombia;América de Cali;51;80000;1000;Right;158000;SUB;18;05/10/2018;2019;60;24;29;29;50;58;;;;;;
242056;https://sofifa.com/player/242056/callum-timmins/20/159586;C. Timmins;19;04/08/1999;182;72;Australia;Perth Glory;51;80000;1000;Right;150000;SUB;24;30/12/2017;2020;63;40;47;50;44;60;;;;;;
246161;https://sofifa.com/player/246161/cian-murphy/20/159586;C. Murphy;19;08/06/2000;186;75;Republic of Ireland;Cork City;51;80000;1000;Right;174000;SUB;24;06/07/2018;2020;61;47;47;48;31;50;;;;;;
247387;https://sofifa.com/player/247387/ryuhei-yamamoto/20/159586;R. Yamamoto;18;16/07/2000;172;64;Japan;Matsumoto Yamaga;51;80000;1000;Left;150000;RES;28;01/01/2019;2021;69;33;44;58;47;48;;;;;;
248839;https://sofifa.com/player/248839/jake-young/20/159586;J. Young;17;22/07/2001;186;77;England;Sheffield United;51;70000;1000;Right;184000;RES;38;02/01/2019;2021;66;52;32;44;18;54;;;;;;
251142;https://sofifa.com/player/251142/lucas-marsella/20/159586;L. Marsella;19;11/01/2000;182;72;France;AC Ajaccio;51;70000;1000;Right;166000;SUB;40;01/06/2018;2023;;;;;;;55;48;57;53;26;51
251516;https://sofifa.com/player/251516/ossama-ashley/20/159586;O. Ashley;19;23/02/2000;180;82;England;AFC Wimbledon;51;80000;1000;Right;190000;RES;20;04/03/2019;2020;71;43;48;49;39;64;;;;;;
227629;https://sofifa.com/player/227629/oliver-finney/20/159586;O. Finney;21;15/12/1997;170;69;England;Crewe Alexandra;51;70000;2000;Left;166000;SUB;14;01/07/2015;2020;63;44;49;56;40;38;;;;;;
238219;https://sofifa.com/player/238219/alec-byrne/20/159586;A. Byrne;20;21/06/1999;175;67;Republic of Ireland;Cork City;51;70000;1000;Right;152000;SUB;16;31/03/2017;2019;57;37;48;52;47;51;;;;;;
243417;https://sofifa.com/player/243417/theophilus-awua/20/159586;T. Awua;21;24/04/1998;176;69;Nigeria;Spezia;51;70000;1000;Right;152000;RES;14;01/07/2016;2022;59;38;49;50;46;54;;;;;;
246325;https://sofifa.com/player/246325/camron-mcwilliams/20/159586;C. McWilliams;18;13/06/2001;178;66;England;Northampton Town;51;60000;1000;Right;143000;RES;27;06/11/2018;2020;70;30;43;49;49;47;;;;;;
246753;https://sofifa.com/player/246753/mads-kikkenborg/20/159586;M. Kikkenborg;19;07/10/1999;197;93;Denmark;Esbjerg fB;51;60000;1000;Right;113000;SUB;30;01/07/2016;2020;;;;;;;56;52;55;51;26;50
246815;https://sofifa.com/player/246815/oliver-stefansson/20/159586;O. Stefánsson;16;03/08/2002;190;75;Iceland;IFK Norrköping;51;60000;1000;Left;113000;RES;26;01/01/2019;2022;57;22;34;32;46;66;;;;;;
248225;https://sofifa.com/player/248225/bozhao-zhou/20/159586;Zhou Bozhao;19;22/11/1999;176;66;China PR;Wuhan Zall;51;70000;1000;Right;152000;SUB;30;01/02/2019;2021;75;39;54;49;36;45;;;;;;
233395;https://sofifa.com/player/233395/yuyang-li/20/159586;Li Yuyang;21;24/09/1997;175;63;China PR;Guangzhou R&F FC;51;70000;2000;Right;123000;RES;37;01/08/2016;2019;81;34;47;52;53;46;;;;;;
